date,home_team,away_team,team,scorer,minute,own_goal,penalty
6/29/2023,Haiti,Mexico,Mexico,Santiago Giménez,83,FALSE,FALSE
6/29/2023,Qatar,Honduras,Qatar,Tameem Al-Abdullah,7,FALSE,FALSE
6/29/2023,Qatar,Honduras,Honduras,Alberth Elis,90,FALSE,FALSE
6/30/2023,Martinique,Panama,Panama,José Fajardo,57,FALSE,FALSE
6/30/2023,Martinique,Panama,Panama,Michael Amir Murillo,69,FALSE,FALSE
6/30/2023,Martinique,Panama,Martinique,Karl Fabien,90,FALSE,FALSE
7/1/2023,Cuba,Guadeloupe,Guadeloupe,Matthias Phaëton,13,FALSE,FALSE
7/1/2023,Cuba,Guadeloupe,Guadeloupe,Ange-Freddy Plumain,41,FALSE,FALSE
7/1/2023,Cuba,Guadeloupe,Guadeloupe,Matthias Phaëton,43,FALSE,FALSE
7/1/2023,Cuba,Guadeloupe,Guadeloupe,Anthony Baron,50,FALSE,FALSE
7/1/2023,Cuba,Guadeloupe,Cuba,Arichel Hernández,62,FALSE,TRUE
7/2/2023,Honduras,Haiti,Haiti,Frantzdy Pierrot,20,FALSE,FALSE
7/2/2023,Honduras,Haiti,Honduras,Jerry Bengtson,42,FALSE,FALSE
7/2/2023,Honduras,Haiti,Honduras,José Pinto,59,FALSE,FALSE
7/2/2023,Jamaica,Saint Kitts and Nevis,Jamaica,Julani Archibald,30,TRUE,FALSE
7/2/2023,Jamaica,Saint Kitts and Nevis,Jamaica,Jon Russell,45,FALSE,FALSE
7/2/2023,Jamaica,Saint Kitts and Nevis,Jamaica,Di'Shon Bernard,49,FALSE,FALSE
7/2/2023,Jamaica,Saint Kitts and Nevis,Jamaica,Daniel Johnson,72,FALSE,FALSE
7/2/2023,Jamaica,Saint Kitts and Nevis,Jamaica,Cory Burke,74,FALSE,FALSE
7/2/2023,Mexico,Qatar,Qatar,Hazem Shehata,27,FALSE,FALSE
7/2/2023,United States,Trinidad and Tobago,United States,Jesús Ferreira,14,FALSE,FALSE
7/2/2023,United States,Trinidad and Tobago,United States,Jesús Ferreira,38,FALSE,FALSE
7/2/2023,United States,Trinidad and Tobago,United States,Jesús Ferreira,45,FALSE,TRUE
7/2/2023,United States,Trinidad and Tobago,United States,Cade Cowell,65,FALSE,FALSE
7/2/2023,United States,Trinidad and Tobago,United States,Gianluca Busio,79,FALSE,FALSE
7/2/2023,United States,Trinidad and Tobago,United States,Brandon Vázquez,90,FALSE,FALSE
7/4/2023,Canada,Cuba,Canada,Junior Hoilett,21,FALSE,TRUE
7/4/2023,Canada,Cuba,Canada,Jonathan Osorio,27,FALSE,FALSE
7/4/2023,Canada,Cuba,Cuba,Luis Paradela,45,FALSE,TRUE
7/4/2023,Canada,Cuba,Canada,Jayden Nelson,47,FALSE,FALSE
7/4/2023,Canada,Cuba,Canada,Liam Millar,62,FALSE,FALSE
7/4/2023,Canada,Cuba,Cuba,Maikel Reyes,89,FALSE,TRUE
7/4/2023,Costa Rica,Martinique,Costa Rica,Kendall Waston,10,FALSE,FALSE
7/4/2023,Costa Rica,Martinique,Martinique,Patrick Burner,18,FALSE,FALSE
7/4/2023,Costa Rica,Martinique,Costa Rica,Francisco Calvo,41,FALSE,FALSE
7/4/2023,Costa Rica,Martinique,Costa Rica,Juan Pablo Vargas,55,FALSE,FALSE
7/4/2023,Costa Rica,Martinique,Costa Rica,Joel Campbell,59,FALSE,TRUE
7/4/2023,Costa Rica,Martinique,Costa Rica,Anthony Contreras,68,FALSE,FALSE
7/4/2023,Costa Rica,Martinique,Martinique,Brighton Labeau,75,FALSE,TRUE
7/4/2023,Costa Rica,Martinique,Martinique,Patrick Burner,79,FALSE,FALSE
7/4/2023,Costa Rica,Martinique,Costa Rica,Diego Campos,90,FALSE,FALSE
7/4/2023,Costa Rica,Martinique,Martinique,Jonathan Mexique,90,FALSE,FALSE
7/4/2023,Guadeloupe,Guatemala,Guadeloupe,Andreaw Gravillon,27,FALSE,FALSE
7/4/2023,Guadeloupe,Guatemala,Guatemala,Rubio Rubin,39,FALSE,FALSE
7/4/2023,Guadeloupe,Guatemala,Guadeloupe,Ange-Freddy Plumain,63,FALSE,TRUE
7/4/2023,Guadeloupe,Guatemala,Guatemala,Rubio Rubin,70,FALSE,FALSE
7/4/2023,Guadeloupe,Guatemala,Guatemala,Carlos Mejía,76,FALSE,FALSE
7/4/2023,Panama,El Salvador,El Salvador,Brayan Gil,4,FALSE,FALSE
7/4/2023,Panama,El Salvador,Panama,Fidel Escobar,26,FALSE,FALSE
7/4/2023,Panama,El Salvador,Panama,Ismael Díaz,71,FALSE,FALSE
7/4/2023,Panama,El Salvador,El Salvador,Mayer Gil,90,FALSE,FALSE
7/8/2023,Mexico,Costa Rica,Mexico,Orbelín Pineda,52,FALSE,TRUE
7/8/2023,Mexico,Costa Rica,Mexico,Érick Sánchez,87,FALSE,FALSE
7/8/2023,Panama,Qatar,Panama,Yoel Bárcenas,19,FALSE,FALSE
7/8/2023,Panama,Qatar,Panama,Ismael Díaz,56,FALSE,FALSE
7/8/2023,Panama,Qatar,Panama,Ismael Díaz,63,FALSE,FALSE
7/8/2023,Panama,Qatar,Panama,Ismael Díaz,65,FALSE,FALSE
7/9/2023,Guatemala,Jamaica,Jamaica,Amari'i Bell,51,FALSE,FALSE
7/9/2023,United States,Canada,United States,Brandon Vázquez,88,FALSE,FALSE
7/9/2023,United States,Canada,Canada,Steven Vitória,90,FALSE,TRUE
7/9/2023,United States,Canada,Canada,Jacob Shaffelburg,109,FALSE,FALSE
7/9/2023,United States,Canada,United States,Scott Kennedy,114,TRUE,FALSE
7/12/2023,Jamaica,Mexico,Mexico,Henry Martín,2,FALSE,FALSE
7/12/2023,Jamaica,Mexico,Mexico,Luis Chávez,30,FALSE,FALSE
7/12/2023,Jamaica,Mexico,Mexico,Roberto Alvarado,90,FALSE,FALSE
7/12/2023,United States,Panama,Panama,Iván Anderson,99,FALSE,FALSE
7/12/2023,United States,Panama,United States,Jesús Ferreira,105,FALSE,FALSE
7/16/2023,Mexico,Panama,Mexico,Santiago Giménez,88,FALSE,FALSE
9/7/2023,Czech Republic,Albania,Czech Republic,Václav Černý,56,FALSE,FALSE
9/7/2023,Czech Republic,Albania,Albania,Nedim Bajrami,66,FALSE,FALSE
9/7/2023,Denmark,San Marino,Denmark,Pierre-Emile Højbjerg,26,FALSE,FALSE
9/7/2023,Denmark,San Marino,Denmark,Joakim Mæhle,28,FALSE,FALSE
9/7/2023,Denmark,San Marino,Denmark,Jonas Wind,40,FALSE,FALSE
9/7/2023,Denmark,San Marino,Denmark,Christian Eriksen,90,FALSE,FALSE
9/7/2023,France,Republic of Ireland,France,Aurélien Tchouaméni,19,FALSE,FALSE
9/7/2023,France,Republic of Ireland,France,Marcus Thuram,48,FALSE,FALSE
9/7/2023,Kazakhstan,Finland,Finland,Oliver Antman,78,FALSE,FALSE
9/7/2023,Lithuania,Montenegro,Lithuania,Gytis Paulauskas,71,FALSE,FALSE
9/7/2023,Lithuania,Montenegro,Montenegro,Nikola Krstović,78,FALSE,FALSE
9/7/2023,Lithuania,Montenegro,Montenegro,Stefan Savić,89,FALSE,FALSE
9/7/2023,Lithuania,Montenegro,Lithuania,Fedor Černych,90,FALSE,FALSE
9/7/2023,Netherlands,Greece,Netherlands,Marten de Roon,17,FALSE,FALSE
9/7/2023,Netherlands,Greece,Netherlands,Cody Gakpo,31,FALSE,FALSE
9/7/2023,Netherlands,Greece,Netherlands,Wout Weghorst,39,FALSE,FALSE
9/7/2023,Poland,Faroe Islands,Poland,Robert Lewandowski,73,FALSE,TRUE
9/7/2023,Poland,Faroe Islands,Poland,Robert Lewandowski,83,FALSE,FALSE
9/7/2023,Serbia,Hungary,Serbia,Attila Szalai,10,TRUE,FALSE
9/7/2023,Serbia,Hungary,Hungary,Barnabás Varga,34,FALSE,FALSE
9/7/2023,Serbia,Hungary,Hungary,Willi Orbán,36,FALSE,FALSE
9/7/2023,Slovenia,Northern Ireland,Slovenia,Andraž Šporar,3,FALSE,FALSE
9/7/2023,Slovenia,Northern Ireland,Northern Ireland,Isaac Price,7,FALSE,FALSE
9/7/2023,Slovenia,Northern Ireland,Slovenia,Jonny Evans,17,TRUE,FALSE
9/7/2023,Slovenia,Northern Ireland,Slovenia,Benjamin Šeško,42,FALSE,FALSE
9/7/2023,Slovenia,Northern Ireland,Northern Ireland,Jonny Evans,53,FALSE,FALSE
9/7/2023,Slovenia,Northern Ireland,Slovenia,Andraž Šporar,56,FALSE,FALSE
9/8/2023,Bosnia and Herzegovina,Liechtenstein,Bosnia and Herzegovina,Edin Džeko,3,FALSE,FALSE
9/8/2023,Bosnia and Herzegovina,Liechtenstein,Bosnia and Herzegovina,Simon Lüchinger,18,TRUE,FALSE
9/8/2023,Bosnia and Herzegovina,Liechtenstein,Liechtenstein,Sandro Wolfinger,21,FALSE,FALSE
9/8/2023,Croatia,Latvia,Croatia,Bruno Petković,3,FALSE,FALSE
9/8/2023,Croatia,Latvia,Croatia,Luka Ivanušec,13,FALSE,FALSE
9/8/2023,Croatia,Latvia,Croatia,Bruno Petković,44,FALSE,FALSE
9/8/2023,Croatia,Latvia,Croatia,Andrej Kramarić,68,FALSE,FALSE
9/8/2023,Croatia,Latvia,Croatia,Mario Pašalić,78,FALSE,FALSE
9/8/2023,Cyprus,Scotland,Scotland,Scott McTominay,6,FALSE,FALSE
9/8/2023,Cyprus,Scotland,Scotland,Ryan Porteous,16,FALSE,FALSE
9/8/2023,Cyprus,Scotland,Scotland,John McGinn,30,FALSE,FALSE
9/8/2023,Georgia,Spain,Spain,Álvaro Morata,22,FALSE,FALSE
9/8/2023,Georgia,Spain,Spain,Solomon Kvirkvelia,27,TRUE,FALSE
9/8/2023,Georgia,Spain,Spain,Dani Olmo,38,FALSE,FALSE
9/8/2023,Georgia,Spain,Spain,Álvaro Morata,40,FALSE,FALSE
9/8/2023,Georgia,Spain,Georgia,Giorgi Chakvetadze,49,FALSE,FALSE
9/8/2023,Georgia,Spain,Spain,Álvaro Morata,66,FALSE,FALSE
9/8/2023,Georgia,Spain,Spain,Nico Williams,68,FALSE,FALSE
9/8/2023,Georgia,Spain,Spain,Lamine Yamal,74,FALSE,FALSE
9/8/2023,Luxembourg,Iceland,Luxembourg,Maxime Chanot,9,FALSE,TRUE
9/8/2023,Luxembourg,Iceland,Luxembourg,Yvandro Borges Sanches,70,FALSE,FALSE
9/8/2023,Luxembourg,Iceland,Iceland,Hákon Arnar Haraldsson,88,FALSE,FALSE
9/8/2023,Luxembourg,Iceland,Luxembourg,Danel Sinani,89,FALSE,FALSE
9/8/2023,Slovakia,Portugal,Portugal,Bruno Fernandes,43,FALSE,FALSE
9/8/2023,Turkey,Armenia,Armenia,Artak Dashyan,49,FALSE,FALSE
9/8/2023,Turkey,Armenia,Turkey,Bertuğ Yıldırım,88,FALSE,FALSE
9/9/2023,Azerbaijan,Belgium,Belgium,Yannick Carrasco,38,FALSE,FALSE
9/9/2023,Estonia,Sweden,Sweden,Viktor Gyökeres,18,FALSE,FALSE
9/9/2023,Estonia,Sweden,Sweden,Dejan Kulusevski,24,FALSE,FALSE
9/9/2023,Estonia,Sweden,Sweden,Alexander Isak,39,FALSE,FALSE
9/9/2023,Estonia,Sweden,Sweden,Robin Quaison,75,FALSE,FALSE
9/9/2023,Estonia,Sweden,Sweden,Viktor Claesson,90,FALSE,FALSE
9/9/2023,Kosovo,Switzerland,Switzerland,Remo Freuler,14,FALSE,FALSE
9/9/2023,Kosovo,Switzerland,Kosovo,Vedat Muriqi,65,FALSE,FALSE
9/9/2023,Kosovo,Switzerland,Switzerland,Amir Rrahmani,79,TRUE,FALSE
9/9/2023,Kosovo,Switzerland,Kosovo,Vedat Muriqi,90,FALSE,FALSE
9/9/2023,North Macedonia,Italy,Italy,Ciro Immobile,47,FALSE,FALSE
9/9/2023,North Macedonia,Italy,North Macedonia,Enis Bardhi,81,FALSE,FALSE
9/9/2023,Romania,Israel,Romania,Denis Alibec,27,FALSE,FALSE
9/9/2023,Romania,Israel,Israel,Oscar Gloukh,53,FALSE,FALSE
9/9/2023,Ukraine,England,Ukraine,Oleksandr Zinchenko,26,FALSE,FALSE
9/9/2023,Ukraine,England,England,Kyle Walker,41,FALSE,FALSE
9/10/2023,Albania,Poland,Albania,Jasir Asani,37,FALSE,FALSE
9/10/2023,Albania,Poland,Albania,Mirlind Daku,62,FALSE,FALSE
9/10/2023,Faroe Islands,Moldova,Moldova,Vadim Rață,53,FALSE,FALSE
9/10/2023,Finland,Denmark,Denmark,Pierre-Emile Højbjerg,86,FALSE,FALSE
9/10/2023,Greece,Gibraltar,Greece,Dimitrios Pelkas,9,FALSE,FALSE
9/10/2023,Greece,Gibraltar,Greece,Konstantinos Mavropanos,23,FALSE,FALSE
9/10/2023,Greece,Gibraltar,Greece,Giorgos Masouras,70,FALSE,FALSE
9/10/2023,Greece,Gibraltar,Greece,Konstantinos Mavropanos,83,FALSE,FALSE
9/10/2023,Greece,Gibraltar,Greece,Giorgos Masouras,90,FALSE,FALSE
9/10/2023,Kazakhstan,Northern Ireland,Kazakhstan,Maksim Samorodov,27,FALSE,FALSE
9/10/2023,Lithuania,Serbia,Serbia,Aleksandar Mitrović,21,FALSE,FALSE
9/10/2023,Lithuania,Serbia,Serbia,Aleksandar Mitrović,32,FALSE,FALSE
9/10/2023,Lithuania,Serbia,Serbia,Aleksandar Mitrović,43,FALSE,FALSE
9/10/2023,Lithuania,Serbia,Lithuania,Gytis Paulauskas,45,FALSE,FALSE
9/10/2023,Montenegro,Bulgaria,Montenegro,Stefan Savić,45,FALSE,FALSE
9/10/2023,Montenegro,Bulgaria,Bulgaria,Preslav Borukov,79,FALSE,FALSE
9/10/2023,Montenegro,Bulgaria,Montenegro,Stevan Jovetić,90,FALSE,FALSE
9/10/2023,Republic of Ireland,Netherlands,Republic of Ireland,Adam Idah,5,FALSE,TRUE
9/10/2023,Republic of Ireland,Netherlands,Netherlands,Cody Gakpo,19,FALSE,TRUE
9/10/2023,Republic of Ireland,Netherlands,Netherlands,Wout Weghorst,56,FALSE,FALSE
9/10/2023,San Marino,Slovenia,Slovenia,Žan Vipotnik,4,FALSE,FALSE
9/10/2023,San Marino,Slovenia,Slovenia,Jan Mlakar,16,FALSE,FALSE
9/10/2023,San Marino,Slovenia,Slovenia,Sandi Lovrić,61,FALSE,FALSE
9/10/2023,San Marino,Slovenia,Slovenia,Žan Karničnik,67,FALSE,FALSE
9/11/2023,Armenia,Croatia,Croatia,Andrej Kramarić,13,FALSE,FALSE
9/11/2023,Iceland,Bosnia and Herzegovina,Iceland,Alfreð Finnbogason,90,FALSE,FALSE
9/11/2023,Latvia,Wales,Wales,Aaron Ramsey,29,FALSE,TRUE
9/11/2023,Latvia,Wales,Wales,David Brooks,90,FALSE,FALSE
9/11/2023,Portugal,Luxembourg,Portugal,Gonçalo Inácio,12,FALSE,FALSE
9/11/2023,Portugal,Luxembourg,Portugal,Gonçalo Ramos,18,FALSE,FALSE
9/11/2023,Portugal,Luxembourg,Portugal,Gonçalo Ramos,34,FALSE,FALSE
9/11/2023,Portugal,Luxembourg,Portugal,Gonçalo Inácio,45,FALSE,FALSE
9/11/2023,Portugal,Luxembourg,Portugal,Diogo Jota,58,FALSE,FALSE
9/11/2023,Portugal,Luxembourg,Portugal,Ricardo Horta,67,FALSE,FALSE
9/11/2023,Portugal,Luxembourg,Portugal,Diogo Jota,78,FALSE,FALSE
9/11/2023,Portugal,Luxembourg,Portugal,Bruno Fernandes,83,FALSE,FALSE
9/11/2023,Portugal,Luxembourg,Portugal,João Félix,88,FALSE,FALSE
9/11/2023,Slovakia,Liechtenstein,Slovakia,Dávid Hancko,1,FALSE,FALSE
9/11/2023,Slovakia,Liechtenstein,Slovakia,Ondrej Duda,3,FALSE,FALSE
9/11/2023,Slovakia,Liechtenstein,Slovakia,Róbert Mak,6,FALSE,FALSE
9/12/2023,Belgium,Estonia,Belgium,Jan Vertonghen,4,FALSE,FALSE
9/12/2023,Belgium,Estonia,Belgium,Leandro Trossard,18,FALSE,FALSE
9/12/2023,Belgium,Estonia,Belgium,Romelu Lukaku,56,FALSE,FALSE
9/12/2023,Belgium,Estonia,Belgium,Romelu Lukaku,58,FALSE,FALSE
9/12/2023,Belgium,Estonia,Belgium,Charles De Ketelaere,88,FALSE,FALSE
9/12/2023,Israel,Belarus,Israel,Gabi Kanichowsky,90,FALSE,FALSE
9/12/2023,Italy,Ukraine,Italy,Davide Frattesi,12,FALSE,FALSE
9/12/2023,Italy,Ukraine,Italy,Davide Frattesi,29,FALSE,FALSE
9/12/2023,Italy,Ukraine,Ukraine,Andriy Yarmolenko,41,FALSE,FALSE
9/12/2023,Malta,North Macedonia,North Macedonia,Elif Elmas,5,FALSE,FALSE
9/12/2023,Malta,North Macedonia,North Macedonia,Jovan Manev,41,FALSE,FALSE
9/12/2023,Norway,Georgia,Norway,Erling Haaland,25,FALSE,FALSE
9/12/2023,Norway,Georgia,Norway,Martin Ødegaard,33,FALSE,FALSE
9/12/2023,Norway,Georgia,Georgia,Budu Zivzivadze,90,FALSE,FALSE
9/12/2023,Romania,Kosovo,Romania,Nicolae Stanciu,83,FALSE,FALSE
9/12/2023,Romania,Kosovo,Romania,Valentin Mihăilă,90,FALSE,FALSE
9/12/2023,Spain,Cyprus,Spain,Gavi,18,FALSE,FALSE
9/12/2023,Spain,Cyprus,Spain,Mikel Merino,33,FALSE,FALSE
9/12/2023,Spain,Cyprus,Spain,Joselu,70,FALSE,FALSE
9/12/2023,Spain,Cyprus,Spain,Ferran Torres,73,FALSE,FALSE
9/12/2023,Spain,Cyprus,Spain,Álex Baena,77,FALSE,FALSE
9/12/2023,Spain,Cyprus,Spain,Ferran Torres,83,FALSE,FALSE
9/12/2023,Sweden,Austria,Austria,Michael Gregoritsch,53,FALSE,FALSE
9/12/2023,Sweden,Austria,Austria,Marko Arnautović,56,FALSE,FALSE
9/12/2023,Sweden,Austria,Austria,Marko Arnautović,69,FALSE,TRUE
9/12/2023,Sweden,Austria,Sweden,Emil Holm,90,FALSE,FALSE
9/12/2023,Switzerland,Andorra,Switzerland,Cedric Itten,49,FALSE,FALSE
9/12/2023,Switzerland,Andorra,Switzerland,Granit Xhaka,84,FALSE,FALSE
9/12/2023,Switzerland,Andorra,Switzerland,Xherdan Shaqiri,90,FALSE,TRUE
10/12/2023,Albania,Czech Republic,Albania,Jasir Asani,9,FALSE,FALSE
10/12/2023,Albania,Czech Republic,Albania,Taulant Seferi,51,FALSE,FALSE
10/12/2023,Albania,Czech Republic,Albania,Taulant Seferi,73,FALSE,FALSE
10/12/2023,Andorra,Kosovo,Kosovo,Milot Rashica,26,FALSE,FALSE
10/12/2023,Andorra,Kosovo,Kosovo,Milot Rashica,71,FALSE,FALSE
10/12/2023,Andorra,Kosovo,Kosovo,Altin Zeqiri,83,FALSE,FALSE
10/12/2023,Croatia,Turkey,Turkey,Barış Alper Yılmaz,30,FALSE,FALSE
10/12/2023,Cyprus,Norway,Norway,Alexander Sørloth,33,FALSE,FALSE
10/12/2023,Cyprus,Norway,Norway,Erling Haaland,65,FALSE,FALSE
10/12/2023,Cyprus,Norway,Norway,Erling Haaland,72,FALSE,FALSE
10/12/2023,Cyprus,Norway,Norway,Fredrik Aursnes,81,FALSE,FALSE
10/12/2023,Faroe Islands,Poland,Poland,Sebastian Szymański,4,FALSE,FALSE
10/12/2023,Faroe Islands,Poland,Poland,Adam Buksa,65,FALSE,FALSE
10/12/2023,Latvia,Armenia,Latvia,Jānis Ikaunieks,39,FALSE,FALSE
10/12/2023,Latvia,Armenia,Latvia,Daniels Balodis,68,FALSE,FALSE
10/12/2023,Spain,Scotland,Spain,Álvaro Morata,73,FALSE,FALSE
10/12/2023,Spain,Scotland,Spain,Oihan Sancet,86,FALSE,FALSE
10/13/2023,Austria,Belgium,Belgium,Dodi Lukebakio,12,FALSE,FALSE
10/13/2023,Austria,Belgium,Belgium,Dodi Lukebakio,55,FALSE,FALSE
10/13/2023,Austria,Belgium,Belgium,Romelu Lukaku,58,FALSE,FALSE
10/13/2023,Austria,Belgium,Austria,Konrad Laimer,72,FALSE,FALSE
10/13/2023,Austria,Belgium,Austria,Marcel Sabitzer,84,FALSE,TRUE
10/13/2023,Estonia,Azerbaijan,Azerbaijan,Toral Bayramov,9,FALSE,FALSE
10/13/2023,Estonia,Azerbaijan,Azerbaijan,Ramil Sheydayev,45,FALSE,TRUE
10/13/2023,Iceland,Luxembourg,Iceland,Orri Óskarsson,23,FALSE,FALSE
10/13/2023,Iceland,Luxembourg,Luxembourg,Gerson Rodrigues,46,FALSE,FALSE
10/13/2023,Liechtenstein,Bosnia and Herzegovina,Bosnia and Herzegovina,Amar Rahmanović,13,FALSE,FALSE
10/13/2023,Liechtenstein,Bosnia and Herzegovina,Bosnia and Herzegovina,Miroslav Stevanović,41,FALSE,FALSE
10/13/2023,Netherlands,France,France,Kylian Mbappé,7,FALSE,FALSE
10/13/2023,Netherlands,France,France,Kylian Mbappé,53,FALSE,FALSE
10/13/2023,Netherlands,France,Netherlands,Quilindschy Hartman,83,FALSE,FALSE
10/13/2023,Portugal,Slovakia,Portugal,Gonçalo Ramos,18,FALSE,FALSE
10/13/2023,Portugal,Slovakia,Portugal,Cristiano Ronaldo,29,FALSE,TRUE
10/13/2023,Portugal,Slovakia,Slovakia,Dávid Hancko,69,FALSE,FALSE
10/13/2023,Portugal,Slovakia,Portugal,Cristiano Ronaldo,72,FALSE,FALSE
10/13/2023,Portugal,Slovakia,Slovakia,Stanislav Lobotka,80,FALSE,FALSE
10/13/2023,Republic of Ireland,Greece,Greece,Giorgos Giakoumakis,20,FALSE,FALSE
10/13/2023,Republic of Ireland,Greece,Greece,Giorgos Masouras,45,FALSE,FALSE
10/14/2023,Bulgaria,Lithuania,Lithuania,Pijus Širvys,45,FALSE,FALSE
10/14/2023,Bulgaria,Lithuania,Lithuania,Pijus Širvys,55,FALSE,FALSE
10/14/2023,Denmark,Kazakhstan,Denmark,Jonas Wind,36,FALSE,FALSE
10/14/2023,Denmark,Kazakhstan,Denmark,Robert Skov,45,FALSE,FALSE
10/14/2023,Denmark,Kazakhstan,Denmark,Robert Skov,48,FALSE,FALSE
10/14/2023,Denmark,Kazakhstan,Kazakhstan,Yan Vorogovsky,58,FALSE,FALSE
10/14/2023,Hungary,Serbia,Hungary,Barnabás Varga,20,FALSE,FALSE
10/14/2023,Hungary,Serbia,Serbia,Strahinja Pavlović,33,FALSE,FALSE
10/14/2023,Hungary,Serbia,Hungary,Roland Sallai,34,FALSE,FALSE
10/14/2023,Italy,Malta,Italy,Giacomo Bonaventura,23,FALSE,FALSE
10/14/2023,Italy,Malta,Italy,Domenico Berardi,45,FALSE,FALSE
10/14/2023,Italy,Malta,Italy,Domenico Berardi,64,FALSE,FALSE
10/14/2023,Italy,Malta,Italy,Davide Frattesi,90,FALSE,FALSE
10/14/2023,Northern Ireland,San Marino,Northern Ireland,Paul Smyth,5,FALSE,FALSE
10/14/2023,Northern Ireland,San Marino,Northern Ireland,Josh Magennis,11,FALSE,FALSE
10/14/2023,Northern Ireland,San Marino,Northern Ireland,Conor McMenamin,81,FALSE,FALSE
10/14/2023,Slovenia,Finland,Slovenia,Benjamin Šeško,16,FALSE,TRUE
10/14/2023,Slovenia,Finland,Slovenia,Benjamin Šeško,28,FALSE,FALSE
10/14/2023,Slovenia,Finland,Slovenia,Erik Janža,90,FALSE,FALSE
10/14/2023,Ukraine,North Macedonia,Ukraine,Heorhiy Sudakov,30,FALSE,FALSE
10/14/2023,Ukraine,North Macedonia,Ukraine,Oleksandr Karavayev,90,FALSE,FALSE
10/15/2023,Czech Republic,Faroe Islands,Czech Republic,Tomáš Souček,76,FALSE,TRUE
10/15/2023,Georgia,Cyprus,Georgia,Otar Kiteishvili,46,FALSE,FALSE
10/15/2023,Georgia,Cyprus,Georgia,Khvicha Kvaratskhelia,58,FALSE,FALSE
10/15/2023,Georgia,Cyprus,Georgia,Levan Shengelia,82,FALSE,FALSE
10/15/2023,Georgia,Cyprus,Georgia,Georges Mikautadze,90,FALSE,TRUE
10/15/2023,Norway,Spain,Spain,Gavi,49,FALSE,FALSE
10/15/2023,Poland,Moldova,Moldova,Ion Nicolaescu,26,FALSE,FALSE
10/15/2023,Poland,Moldova,Poland,Karol Świderski,53,FALSE,FALSE
10/15/2023,Romania,Andorra,Romania,Nicolae Stanciu,23,FALSE,FALSE
10/15/2023,Romania,Andorra,Romania,Ianis Hagi,28,FALSE,FALSE
10/15/2023,Romania,Andorra,Romania,Răzvan Marin,44,FALSE,TRUE
10/15/2023,Romania,Andorra,Romania,Florinel Coman,50,FALSE,FALSE
10/15/2023,Switzerland,Belarus,Switzerland,Xherdan Shaqiri,28,FALSE,FALSE
10/15/2023,Switzerland,Belarus,Belarus,Max Ebong,61,FALSE,FALSE
10/15/2023,Switzerland,Belarus,Belarus,Denis Polyakov,69,FALSE,FALSE
10/15/2023,Switzerland,Belarus,Belarus,Dmitry Antilevsky,84,FALSE,FALSE
10/15/2023,Switzerland,Belarus,Switzerland,Manuel Akanji,89,FALSE,FALSE
10/15/2023,Switzerland,Belarus,Switzerland,Zeki Amdouni,90,FALSE,FALSE
10/15/2023,Turkey,Latvia,Turkey,Yunus Akgün,58,FALSE,FALSE
10/15/2023,Turkey,Latvia,Turkey,Cenk Tosun,84,FALSE,FALSE
10/15/2023,Turkey,Latvia,Turkey,Kerem Aktürkoğlu,88,FALSE,FALSE
10/15/2023,Turkey,Latvia,Turkey,Cenk Tosun,90,FALSE,FALSE
10/15/2023,Wales,Croatia,Wales,Harry Wilson,47,FALSE,FALSE
10/15/2023,Wales,Croatia,Wales,Harry Wilson,60,FALSE,FALSE
10/15/2023,Wales,Croatia,Croatia,Mario Pašalić,75,FALSE,FALSE
10/16/2023,Azerbaijan,Austria,Austria,Marcel Sabitzer,48,FALSE,TRUE
10/16/2023,Belgium,Sweden,Sweden,Viktor Gyökeres,15,FALSE,FALSE
10/16/2023,Belgium,Sweden,Belgium,Romelu Lukaku,31,FALSE,TRUE
10/16/2023,Bosnia and Herzegovina,Portugal,Portugal,Cristiano Ronaldo,5,FALSE,TRUE
10/16/2023,Bosnia and Herzegovina,Portugal,Portugal,Cristiano Ronaldo,20,FALSE,FALSE
10/16/2023,Bosnia and Herzegovina,Portugal,Portugal,Bruno Fernandes,25,FALSE,FALSE
10/16/2023,Bosnia and Herzegovina,Portugal,Portugal,João Cancelo,32,FALSE,FALSE
10/16/2023,Bosnia and Herzegovina,Portugal,Portugal,João Félix,41,FALSE,FALSE
10/16/2023,Gibraltar,Republic of Ireland,Republic of Ireland,Evan Ferguson,8,FALSE,FALSE
10/16/2023,Gibraltar,Republic of Ireland,Republic of Ireland,Mikey Johnston,28,FALSE,FALSE
10/16/2023,Gibraltar,Republic of Ireland,Republic of Ireland,Matt Doherty,60,FALSE,FALSE
10/16/2023,Gibraltar,Republic of Ireland,Republic of Ireland,Callum Robinson,80,FALSE,FALSE
10/16/2023,Greece,Netherlands,Netherlands,Virgil van Dijk,90,FALSE,TRUE
10/16/2023,Iceland,Liechtenstein,Iceland,Gylfi Sigurðsson,22,FALSE,TRUE
10/16/2023,Iceland,Liechtenstein,Iceland,Alfreð Finnbogason,44,FALSE,FALSE
10/16/2023,Iceland,Liechtenstein,Iceland,Gylfi Sigurðsson,49,FALSE,FALSE
10/16/2023,Iceland,Liechtenstein,Iceland,Hákon Arnar Haraldsson,63,FALSE,FALSE
10/16/2023,Luxembourg,Slovakia,Slovakia,Dávid Ďuriš,77,FALSE,FALSE
10/17/2023,England,Italy,Italy,Gianluca Scamacca,15,FALSE,FALSE
10/17/2023,England,Italy,England,Harry Kane,32,FALSE,TRUE
